filepath,dataset,speaker_id,emotion_raw,emotion,split
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_02\03-01-05-02-01-01-02.wav,RAVDESS,02,05,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1062_IEO_HAP_HI.wav,CREMA-D,1062,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_1\Ses05F_script03_1_M032.wav,IEMOCAP,Ses05F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro07\Ses03F_impro07_M019.wav,IEMOCAP,Ses03F,exc,happy,test
C:\Code\Python\data\RAVDESS\Actor_02\03-01-04-01-01-02-02.wav,RAVDESS,02,04,sad,test
C:\Code\Python\data\RAVDESS\Actor_12\03-01-02-02-02-01-12.wav,RAVDESS,12,02,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05b\Ses03M_impro05b_F028.wav,IEMOCAP,Ses03M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1047_ITS_HAP_XX.wav,CREMA-D,1047,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05a\Ses03M_impro05a_M030.wav,IEMOCAP,Ses03M,exc,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1028_TSI_HAP_XX.wav,CREMA-D,1028,HAP,happy,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_03\03-01-04-02-01-01-03.wav,RAVDESS,03,04,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1091_IWL_ANG_XX.wav,CREMA-D,1091,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1076_MTI_ANG_XX.wav,CREMA-D,1076,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1049_TAI_ANG_XX.wav,CREMA-D,1049,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1040_IEO_SAD_HI.wav,CREMA-D,1040,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1043_IWW_ANG_XX.wav,CREMA-D,1043,ANG,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_F000.wav,IEMOCAP,Ses05F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro04\Ses01F_impro04_M025.wav,IEMOCAP,Ses01F,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script02_2\Ses02M_script02_2_F021.wav,IEMOCAP,Ses02M,sad,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro04\Ses04F_impro04_M015.wav,IEMOCAP,Ses04F,neu,neutral,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_03\03-01-04-02-01-02-03.wav,RAVDESS,03,04,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1058_TAI_NEU_XX.wav,CREMA-D,1058,NEU,neutral,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_09\03-01-04-02-02-02-09.wav,RAVDESS,09,04,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1061_TSI_HAP_XX.wav,CREMA-D,1061,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script02_1\Ses03F_script02_1_M038.wav,IEMOCAP,Ses03F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_1\Ses02M_script03_1_M016.wav,IEMOCAP,Ses02M,sad,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1091_IWL_NEU_XX.wav,CREMA-D,1091,NEU,neutral,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_18\03-01-05-02-02-02-18.wav,RAVDESS,18,05,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1083_WSI_NEU_XX.wav,CREMA-D,1083,NEU,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_M046.wav,IEMOCAP,Ses05F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro06\Ses01M_impro06_M027.wav,IEMOCAP,Ses01M,sad,sad,test
C:\Code\Python\data\RAVDESS\Actor_07\03-01-02-01-01-02-07.wav,RAVDESS,07,02,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1041_WSI_NEU_XX.wav,CREMA-D,1041,NEU,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1032_IEO_HAP_MD.wav,CREMA-D,1032,HAP,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1017_TAI_ANG_XX.wav,CREMA-D,1017,ANG,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro02\Ses05F_impro02_F005.wav,IEMOCAP,Ses05F,sad,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1040_IEO_HAP_LO.wav,CREMA-D,1040,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro05\Ses01F_impro05_M030.wav,IEMOCAP,Ses01F,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro07\Ses01F_impro07_M007.wav,IEMOCAP,Ses01F,exc,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1084_IEO_HAP_MD.wav,CREMA-D,1084,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_M006.wav,IEMOCAP,Ses01F,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1088_ITH_SAD_XX.wav,CREMA-D,1088,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1039_IEO_SAD_MD.wav,CREMA-D,1039,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1070_IEO_ANG_HI.wav,CREMA-D,1070,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1021_IEO_ANG_LO.wav,CREMA-D,1021,ANG,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script03_2\Ses02M_script03_2_M003.wav,IEMOCAP,Ses02M,ang,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1055_IWL_ANG_XX.wav,CREMA-D,1055,ANG,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro07\Ses01M_impro07_M032.wav,IEMOCAP,Ses01M,hap,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_1\Ses02M_script01_1_F037.wav,IEMOCAP,Ses02M,ang,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script01_3\Ses03F_script01_3_M021.wav,IEMOCAP,Ses03F,hap,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script02_1\Ses05F_script02_1_F000.wav,IEMOCAP,Ses05F,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_1\Ses05F_script03_1_M018.wav,IEMOCAP,Ses05F,exc,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1031_IWW_NEU_XX.wav,CREMA-D,1031,NEU,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro08\Ses02F_impro08_F012.wav,IEMOCAP,Ses02F,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro04\Ses05F_impro04_M037.wav,IEMOCAP,Ses05F,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro05\Ses05M_impro05_M010.wav,IEMOCAP,Ses05M,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script01_3\Ses01F_script01_3_F029.wav,IEMOCAP,Ses01F,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1025_IEO_SAD_HI.wav,CREMA-D,1025,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1053_WSI_NEU_XX.wav,CREMA-D,1053,NEU,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1043_ITH_NEU_XX.wav,CREMA-D,1043,NEU,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1012_IEO_ANG_MD.wav,CREMA-D,1012,ANG,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script02_1\Ses05M_script02_1_M001.wav,IEMOCAP,Ses05M,exc,happy,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_06\03-01-04-02-02-02-06.wav,RAVDESS,06,04,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1015_IEO_HAP_MD.wav,CREMA-D,1015,HAP,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1008_IEO_ANG_LO.wav,CREMA-D,1008,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1003_IEO_SAD_MD.wav,CREMA-D,1003,SAD,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro04\Ses05M_impro04_F003.wav,IEMOCAP,Ses05M,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script02_1\Ses04F_script02_1_M037.wav,IEMOCAP,Ses04F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_impro03\Ses01F_impro03_F017.wav,IEMOCAP,Ses01F,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro06\Ses04F_impro06_F001.wav,IEMOCAP,Ses04F,sad,sad,test
C:\Code\Python\data\RAVDESS\Actor_02\03-01-04-02-01-02-02.wav,RAVDESS,02,04,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1063_TSI_NEU_XX.wav,CREMA-D,1063,NEU,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_impro01\Ses04M_impro01_F000.wav,IEMOCAP,Ses04M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1067_MTI_HAP_XX.wav,CREMA-D,1067,HAP,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1064_WSI_SAD_XX.wav,CREMA-D,1064,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1022_DFA_ANG_XX.wav,CREMA-D,1022,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1028_ITH_NEU_XX.wav,CREMA-D,1028,NEU,neutral,test
C:\Code\Python\data\RAVDESS\Actor_10\03-01-04-01-02-02-10.wav,RAVDESS,10,04,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1056_IEO_SAD_MD.wav,CREMA-D,1056,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1014_WSI_ANG_XX.wav,CREMA-D,1014,ANG,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05b\Ses03M_impro05b_F006.wav,IEMOCAP,Ses03M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1007_WSI_HAP_XX.wav,CREMA-D,1007,HAP,happy,test
C:\Code\Python\data\RAVDESS\Actor_18\03-01-02-02-01-02-18.wav,RAVDESS,18,02,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script01_1\Ses04F_script01_1_F035.wav,IEMOCAP,Ses04F,ang,angry,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_07\03-01-03-02-02-01-07.wav,RAVDESS,07,03,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1052_DFA_ANG_XX.wav,CREMA-D,1052,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1021_IWW_HAP_XX.wav,CREMA-D,1021,HAP,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1079_IEO_HAP_HI.wav,CREMA-D,1079,HAP,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1057_ITS_NEU_XX.wav,CREMA-D,1057,NEU,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro08\Ses05F_impro08_M028.wav,IEMOCAP,Ses05F,hap,happy,test
C:\Code\Python\data\RAVDESS\Actor_19\03-01-01-01-01-01-19.wav,RAVDESS,19,01,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro05b\Ses03M_impro05b_M020.wav,IEMOCAP,Ses03M,ang,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_script01_1\Ses03F_script01_1_M017.wav,IEMOCAP,Ses03F,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script02_2\Ses05M_script02_2_M024.wav,IEMOCAP,Ses05M,ang,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script01_3\Ses05F_script01_3_M023.wav,IEMOCAP,Ses05F,sad,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1084_WSI_SAD_XX.wav,CREMA-D,1084,SAD,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro01\Ses01M_impro01_F008.wav,IEMOCAP,Ses01M,ang,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script02_2\Ses03M_script02_2_F044.wav,IEMOCAP,Ses03M,hap,happy,test
C:\Code\Python\data\RAVDESS\Actor_16\03-01-05-02-01-02-16.wav,RAVDESS,16,05,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_2\Ses05F_script03_2_F030.wav,IEMOCAP,Ses05F,ang,angry,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_18\03-01-05-01-02-01-18.wav,RAVDESS,18,05,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1001_TIE_ANG_XX.wav,CREMA-D,1001,ANG,angry,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_03\03-01-03-02-02-02-03.wav,RAVDESS,03,03,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1069_TAI_SAD_XX.wav,CREMA-D,1069,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1005_TIE_SAD_XX.wav,CREMA-D,1005,SAD,sad,test
C:\Code\Python\data\RAVDESS\Actor_14\03-01-04-01-02-01-14.wav,RAVDESS,14,04,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_1\Ses04F_script03_1_M008.wav,IEMOCAP,Ses04F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script03_2\Ses05F_script03_2_M013.wav,IEMOCAP,Ses05F,ang,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1025_WSI_SAD_XX.wav,CREMA-D,1025,SAD,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_3\Ses02M_script01_3_M034.wav,IEMOCAP,Ses02M,sad,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_M045.wav,IEMOCAP,Ses05F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_M014.wav,IEMOCAP,Ses03M,sad,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1055_IWW_HAP_XX.wav,CREMA-D,1055,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro04\Ses02F_impro04_F009.wav,IEMOCAP,Ses02F,sad,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script02_2\Ses01M_script02_2_M041.wav,IEMOCAP,Ses01M,sad,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_script01_1\Ses01M_script01_1_M002.wav,IEMOCAP,Ses01M,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro07\Ses03F_impro07_M032.wav,IEMOCAP,Ses03F,exc,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1068_ITS_NEU_XX.wav,CREMA-D,1068,NEU,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1058_IEO_SAD_LO.wav,CREMA-D,1058,SAD,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro08\Ses02F_impro08_F020.wav,IEMOCAP,Ses02F,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1073_IEO_NEU_XX.wav,CREMA-D,1073,NEU,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro06\Ses03M_impro06_F010.wav,IEMOCAP,Ses03M,sad,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1067_TAI_SAD_XX.wav,CREMA-D,1067,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1030_ITS_SAD_XX.wav,CREMA-D,1030,SAD,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script01_1\Ses04F_script01_1_F011.wav,IEMOCAP,Ses04F,ang,angry,test
C:\Code\Python\data\RAVDESS\Actor_11\03-01-04-02-02-02-11.wav,RAVDESS,11,04,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1089_TIE_HAP_XX.wav,CREMA-D,1089,HAP,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1024_ITH_ANG_XX.wav,CREMA-D,1024,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1056_IEO_ANG_MD.wav,CREMA-D,1056,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1062_TIE_ANG_XX.wav,CREMA-D,1062,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1021_WSI_HAP_XX.wav,CREMA-D,1021,HAP,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1038_IWL_SAD_XX.wav,CREMA-D,1038,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1023_TAI_SAD_XX.wav,CREMA-D,1023,SAD,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro07\Ses03F_impro07_F009.wav,IEMOCAP,Ses03F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_impro03\Ses05F_impro03_M030.wav,IEMOCAP,Ses05F,hap,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1016_IWW_NEU_XX.wav,CREMA-D,1016,NEU,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1041_ITH_HAP_XX.wav,CREMA-D,1041,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro01\Ses02M_impro01_M019.wav,IEMOCAP,Ses02M,ang,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08a\Ses03M_impro08a_M018.wav,IEMOCAP,Ses03M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1058_DFA_SAD_XX.wav,CREMA-D,1058,SAD,sad,test
C:\Code\Python\data\RAVDESS\Actor_03\03-01-03-02-01-02-03.wav,RAVDESS,03,03,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1082_IOM_ANG_XX.wav,CREMA-D,1082,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1049_IEO_SAD_HI.wav,CREMA-D,1049,SAD,sad,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_21\03-01-01-01-02-01-21.wav,RAVDESS,21,01,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script01_2\Ses04M_script01_2_F001.wav,IEMOCAP,Ses04M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1002_IEO_SAD_MD.wav,CREMA-D,1002,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1017_TAI_NEU_XX.wav,CREMA-D,1017,NEU,neutral,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_08\03-01-02-01-01-02-08.wav,RAVDESS,08,02,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1019_MTI_SAD_XX.wav,CREMA-D,1019,SAD,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script01_3\Ses04F_script01_3_M032.wav,IEMOCAP,Ses04F,sad,sad,test
C:\Code\Python\data\RAVDESS\Actor_12\03-01-04-01-01-01-12.wav,RAVDESS,12,04,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro03\Ses03M_impro03_F021.wav,IEMOCAP,Ses03M,hap,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01F_script01_3\Ses01F_script01_3_M033.wav,IEMOCAP,Ses01F,sad,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_impro08\Ses02M_impro08_M007.wav,IEMOCAP,Ses02M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1029_ITH_HAP_XX.wav,CREMA-D,1029,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_impro07\Ses04F_impro07_F009.wav,IEMOCAP,Ses04F,exc,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1080_IWW_ANG_XX.wav,CREMA-D,1080,ANG,angry,test
C:\Code\Python\data\RAVDESS\Actor_11\03-01-02-02-01-01-11.wav,RAVDESS,11,02,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1020_TIE_ANG_XX.wav,CREMA-D,1020,ANG,angry,test
C:\Code\Python\data\CREMA-D\AudioWAV\1059_ITH_NEU_XX.wav,CREMA-D,1059,NEU,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_script02_2\Ses05M_script02_2_M040.wav,IEMOCAP,Ses05M,hap,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro08b\Ses03M_impro08b_M020.wav,IEMOCAP,Ses03M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1006_TSI_SAD_XX.wav,CREMA-D,1006,SAD,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02M_script01_1\Ses02M_script01_1_F015.wav,IEMOCAP,Ses02M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1006_MTI_SAD_XX.wav,CREMA-D,1006,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1002_IWL_NEU_XX.wav,CREMA-D,1002,NEU,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1040_IWL_NEU_XX.wav,CREMA-D,1040,NEU,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05F_script01_3\Ses05F_script01_3_M027.wav,IEMOCAP,Ses05F,sad,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1076_MTI_SAD_XX.wav,CREMA-D,1076,SAD,sad,test
C:\Code\Python\data\CREMA-D\AudioWAV\1039_TIE_NEU_XX.wav,CREMA-D,1039,NEU,neutral,test
C:\Code\Python\data\RAVDESS\Actor_08\03-01-03-01-01-01-08.wav,RAVDESS,08,03,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_2\Ses04M_script03_2_F009.wav,IEMOCAP,Ses04M,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_script01_2\Ses03M_script01_2_M001.wav,IEMOCAP,Ses03M,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session5\sentences\wav\Ses05M_impro05\Ses05M_impro05_F009.wav,IEMOCAP,Ses05M,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro07\Ses03F_impro07_M008.wav,IEMOCAP,Ses03F,exc,happy,test
C:\Code\Python\data\CREMA-D\AudioWAV\1079_DFA_NEU_XX.wav,CREMA-D,1079,NEU,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro02\Ses02F_impro02_F002.wav,IEMOCAP,Ses02F,sad,sad,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04M_script03_2\Ses04M_script03_2_M009.wav,IEMOCAP,Ses04M,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro06\Ses01M_impro06_M004.wav,IEMOCAP,Ses01M,sad,sad,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_16\03-01-02-02-01-01-16.wav,RAVDESS,16,02,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session2\sentences\wav\Ses02F_impro08\Ses02F_impro08_M008.wav,IEMOCAP,Ses02F,neu,neutral,test
C:\Code\Python\data\RAVDESS\audio_speech_actors_01-24\Actor_12\03-01-05-02-01-01-12.wav,RAVDESS,12,05,angry,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03M_impro04\Ses03M_impro04_F032.wav,IEMOCAP,Ses03M,neu,neutral,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session4\sentences\wav\Ses04F_script03_1\Ses04F_script03_1_F023.wav,IEMOCAP,Ses04F,exc,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session1\sentences\wav\Ses01M_impro04\Ses01M_impro04_F008.wav,IEMOCAP,Ses01M,neu,neutral,test
C:\Code\Python\data\CREMA-D\AudioWAV\1089_IWW_HAP_XX.wav,CREMA-D,1089,HAP,happy,test
C:\Code\Python\data\IEMOCAP\IEMOCAP_full_release\Session3\sentences\wav\Ses03F_impro03\Ses03F_impro03_M006.wav,IEMOCAP,Ses03F,exc,happy,test
